"RIX","alias","ID","day","isotype","virus","antigen","halfmax","last_positive"
"CC012xCC038","X8005x8049","15","D7","TotalG","SARS","N",NA,100
"CC012xCC038","X8005x8049","15","D7","TotalG","SARS","S",100,1000
"CC012xCC038","X8005x8049","5","D7","IgG1","SARS","N",NA,NA
"CC012xCC038","X8005x8049","5","D7","IgG1","SARS","S",NA,NA
"CC012xCC038","X8005x8049","5","D7","IgG2ac","SARS","N",NA,NA
"CC012xCC038","X8005x8049","5","D7","IgG2ac","SARS","S",NA,1000
"CC012xCC038","X8005x8049","5","D7","IgG2b","SARS","N",NA,NA
"CC012xCC038","X8005x8049","5","D7","IgG2b","SARS","S",NA,100
"CC012xCC038","X8005x8049","5","D7","IgG3","SARS","N",NA,NA
"CC012xCC038","X8005x8049","5","D7","IgG3","SARS","S",NA,100
"CC012xCC038","X8005x8049","5","D7","IgM","SARS","N",NA,100
"CC012xCC038","X8005x8049","5","D7","IgM","SARS","S",100,3000
"CC012xCC038","X8005x8049","5","D7","TotalG","SARS","N",NA,100
"CC012xCC038","X8005x8049","5","D7","TotalG","SARS","S",300,3000
"CC012xCC038","X8005x8049","57","D29","IgG1","SARS","N",NA,1000
"CC012xCC038","X8005x8049","57","D29","IgG1","SARS","S",NA,1000
"CC012xCC038","X8005x8049","57","D29","IgG2ac","SARS","N",NA,3000
"CC012xCC038","X8005x8049","57","D29","IgG2ac","SARS","S",30000,3e+05
"CC012xCC038","X8005x8049","57","D29","IgG2b","SARS","N",300,3000
"CC012xCC038","X8005x8049","57","D29","IgG2b","SARS","S",10000,1e+05
"CC012xCC038","X8005x8049","57","D29","IgG3","SARS","N",NA,NA
"CC012xCC038","X8005x8049","57","D29","IgG3","SARS","S",NA,1000
"CC012xCC038","X8005x8049","57","D29","IgM","SARS","N",NA,NA
"CC012xCC038","X8005x8049","57","D29","IgM","SARS","S",NA,300
"CC012xCC038","X8005x8049","57","D29","TotalG","SARS","N",3000,30000
"CC012xCC038","X8005x8049","57","D29","TotalG","SARS","S",1e+05,3e+06
"CC012xCC038","X8005x8049","6","D7","IgG1","SARS","N",NA,NA
"CC012xCC038","X8005x8049","6","D7","IgG1","SARS","S",NA,NA
"CC012xCC038","X8005x8049","6","D7","IgG2ac","SARS","N",NA,NA
"CC012xCC038","X8005x8049","6","D7","IgG2ac","SARS","S",100,1000
"CC012xCC038","X8005x8049","6","D7","IgG2b","SARS","N",NA,NA
"CC012xCC038","X8005x8049","6","D7","IgG2b","SARS","S",NA,300
"CC012xCC038","X8005x8049","6","D7","IgG3","SARS","N",NA,NA
"CC012xCC038","X8005x8049","6","D7","IgG3","SARS","S",NA,100
"CC012xCC038","X8005x8049","6","D7","IgM","SARS","N",NA,NA
"CC012xCC038","X8005x8049","6","D7","IgM","SARS","S",NA,1000
"CC012xCC038","X8005x8049","6","D7","TotalG","SARS","N",NA,NA
"CC012xCC038","X8005x8049","6","D7","TotalG","SARS","S",300,3000
"CC012xCC038","X8005x8049","63","D29","IgG1","SARS","N",100,3000
"CC012xCC038","X8005x8049","63","D29","IgG1","SARS","S",100,10000
"CC012xCC038","X8005x8049","63","D29","IgG2ac","SARS","N",NA,10000
"CC012xCC038","X8005x8049","63","D29","IgG2ac","SARS","S",30000,3e+05
"CC012xCC038","X8005x8049","63","D29","IgG2b","SARS","N",1000,10000
"CC012xCC038","X8005x8049","63","D29","IgG2b","SARS","S",10000,1e+05
"CC012xCC038","X8005x8049","63","D29","IgG3","SARS","N",NA,100
"CC012xCC038","X8005x8049","63","D29","IgG3","SARS","S",NA,300
"CC012xCC038","X8005x8049","63","D29","IgM","SARS","N",NA,NA
"CC012xCC038","X8005x8049","63","D29","IgM","SARS","S",NA,100
"CC012xCC038","X8005x8049","63","D29","TotalG","SARS","N",3000,1e+05
"CC012xCC038","X8005x8049","63","D29","TotalG","SARS","S",3e+05,1e+06
"CC012xCC038","X8005x8049","65","D29","IgG1","SARS","N",NA,1000
"CC012xCC038","X8005x8049","65","D29","IgG1","SARS","S",1000,30000
"CC012xCC038","X8005x8049","65","D29","IgG2ac","SARS","N",NA,10000
"CC012xCC038","X8005x8049","65","D29","IgG2ac","SARS","S",30000,3e+05
"CC012xCC038","X8005x8049","65","D29","IgG2b","SARS","N",1000,10000
"CC012xCC038","X8005x8049","65","D29","IgG2b","SARS","S",10000,1e+05
"CC012xCC038","X8005x8049","65","D29","IgG3","SARS","N",NA,100
"CC012xCC038","X8005x8049","65","D29","IgG3","SARS","S",NA,3000
"CC012xCC038","X8005x8049","65","D29","IgM","SARS","N",NA,NA
"CC012xCC038","X8005x8049","65","D29","IgM","SARS","S",NA,100
"CC012xCC038","X8005x8049","65","D29","TotalG","SARS","N",3000,1e+05
"CC012xCC038","X8005x8049","65","D29","TotalG","SARS","S",1e+05,1e+06
"CC012xCC038","X8005x8049","87","D15","IgG1","SARS","N",NA,3000
"CC012xCC038","X8005x8049","87","D15","IgG1","SARS","S",NA,100
"CC012xCC038","X8005x8049","87","D15","IgG2ac","SARS","N",NA,3000
"CC012xCC038","X8005x8049","87","D15","IgG2ac","SARS","S",3000,30000
"CC012xCC038","X8005x8049","87","D15","IgG2b","SARS","N",300,3000
"CC012xCC038","X8005x8049","87","D15","IgG2b","SARS","S",300,3000
"CC012xCC038","X8005x8049","87","D15","IgG3","SARS","N",NA,NA
"CC012xCC038","X8005x8049","87","D15","IgG3","SARS","S",NA,100
"CC012xCC038","X8005x8049","87","D15","IgM","SARS","N",NA,100
"CC012xCC038","X8005x8049","87","D15","IgM","SARS","S",NA,300
"CC012xCC038","X8005x8049","87","D15","TotalG","SARS","N",1000,30000
"CC012xCC038","X8005x8049","87","D15","TotalG","SARS","S",10000,1e+05
"CC012xCC038","X8005x8049","88","D15","IgG1","SARS","N",300,3000
"CC012xCC038","X8005x8049","88","D15","IgG1","SARS","S",NA,3000
"CC012xCC038","X8005x8049","88","D15","IgG2ac","SARS","N",NA,3000
"CC012xCC038","X8005x8049","88","D15","IgG2ac","SARS","S",3000,1e+05
"CC012xCC038","X8005x8049","88","D15","IgG2b","SARS","N",300,3000
"CC012xCC038","X8005x8049","88","D15","IgG2b","SARS","S",300,10000
"CC012xCC038","X8005x8049","88","D15","IgG3","SARS","N",NA,100
"CC012xCC038","X8005x8049","88","D15","IgG3","SARS","S",NA,300
"CC012xCC038","X8005x8049","88","D15","IgM","SARS","N",NA,NA
"CC012xCC038","X8005x8049","88","D15","IgM","SARS","S",NA,1000
"CC012xCC038","X8005x8049","88","D15","TotalG","SARS","N",1000,30000
"CC012xCC038","X8005x8049","88","D15","TotalG","SARS","S",10000,3e+05
"CC012xCC038","X8005x8049","97","D15","IgG1","SARS","N",100,3000
"CC012xCC038","X8005x8049","97","D15","IgG1","SARS","S",NA,NA
"CC012xCC038","X8005x8049","97","D15","IgG2ac","SARS","N",NA,10000
"CC012xCC038","X8005x8049","97","D15","IgG2ac","SARS","S",1000,30000
"CC012xCC038","X8005x8049","97","D15","IgG2b","SARS","N",300,10000
"CC012xCC038","X8005x8049","97","D15","IgG2b","SARS","S",300,3000
"CC012xCC038","X8005x8049","97","D15","IgG3","SARS","N",NA,100
"CC012xCC038","X8005x8049","97","D15","IgG3","SARS","S",NA,NA
"CC012xCC038","X8005x8049","97","D15","IgM","SARS","N",NA,NA
"CC012xCC038","X8005x8049","97","D15","IgM","SARS","S",NA,100
"CC012xCC038","X8005x8049","97","D15","TotalG","SARS","N",3000,30000
"CC012xCC038","X8005x8049","97","D15","TotalG","SARS","S",3000,1e+05
"CC012xCC038","X8005x8049","98","DRECHAL","IgG1","SARS","N",NA,NA
"CC012xCC038","X8005x8049","98","DRECHAL","IgG1","SARS","S",NA,1000
"CC012xCC038","X8005x8049","98","DRECHAL","IgG2ac","SARS","N",1000,10000
"CC012xCC038","X8005x8049","98","DRECHAL","IgG2ac","SARS","S",3000,30000
"CC012xCC038","X8005x8049","98","DRECHAL","IgG2b","SARS","N",1000,10000
"CC012xCC038","X8005x8049","98","DRECHAL","IgG2b","SARS","S",3000,30000
"CC012xCC038","X8005x8049","98","DRECHAL","IgG3","SARS","N",NA,100
"CC012xCC038","X8005x8049","98","DRECHAL","IgG3","SARS","S",NA,300
"CC012xCC038","X8005x8049","98","DRECHAL","IgM","SARS","N",NA,NA
"CC012xCC038","X8005x8049","98","DRECHAL","IgM","SARS","S",NA,100
"CC012xCC038","X8005x8049","98","DRECHAL","TotalG","SARS","N",10000,30000
"CC012xCC038","X8005x8049","98","DRECHAL","TotalG","SARS","S",30000,3e+05
"CC012xCC038","X8005x8049","99","DRECHAL","IgG1","SARS","N",300,10000
"CC012xCC038","X8005x8049","99","DRECHAL","IgG1","SARS","S",300,10000
"CC012xCC038","X8005x8049","99","DRECHAL","IgG2ac","SARS","N",1000,30000
"CC012xCC038","X8005x8049","99","DRECHAL","IgG2ac","SARS","S",3000,1e+05
"CC012xCC038","X8005x8049","99","DRECHAL","IgG2b","SARS","N",1000,30000
"CC012xCC038","X8005x8049","99","DRECHAL","IgG2b","SARS","S",1000,30000
"CC012xCC038","X8005x8049","99","DRECHAL","IgG3","SARS","N",NA,NA
"CC012xCC038","X8005x8049","99","DRECHAL","IgG3","SARS","S",NA,1000
"CC012xCC038","X8005x8049","99","DRECHAL","IgM","SARS","N",NA,NA
"CC012xCC038","X8005x8049","99","DRECHAL","IgM","SARS","S",NA,100
"CC012xCC038","X8005x8049","99","DRECHAL","TotalG","SARS","N",10000,1e+05
"CC012xCC038","X8005x8049","99","DRECHAL","TotalG","SARS","S",30000,3e+05
"CC013xCC026","X8010x8026","16","D15","IgG1","SARS","N",3000,30000
"CC013xCC026","X8010x8026","16","D15","IgG1","SARS","S",3000,30000
"CC013xCC026","X8010x8026","16","D15","IgG2ac","SARS","N",1000,30000
"CC013xCC026","X8010x8026","16","D15","IgG2ac","SARS","S",30000,3e+05
"CC013xCC026","X8010x8026","16","D15","IgG2b","SARS","N",1000,10000
"CC013xCC026","X8010x8026","16","D15","IgG2b","SARS","S",3000,30000
"CC013xCC026","X8010x8026","16","D15","IgG3","SARS","N",300,3000
"CC013xCC026","X8010x8026","16","D15","IgG3","SARS","S",1000,10000
"CC013xCC026","X8010x8026","16","D15","IgM","SARS","N",NA,300
"CC013xCC026","X8010x8026","16","D15","IgM","SARS","S",1000,10000
"CC013xCC026","X8010x8026","16","D15","TotalG","SARS","N",3000,30000
"CC013xCC026","X8010x8026","16","D15","TotalG","SARS","S",30000,3e+06
"CC013xCC026","X8010x8026","19","D15","IgG1","SARS","N",10000,1e+05
"CC013xCC026","X8010x8026","19","D15","IgG1","SARS","S",1000,10000
"CC013xCC026","X8010x8026","19","D15","IgG2ac","SARS","N",3000,30000
"CC013xCC026","X8010x8026","19","D15","IgG2ac","SARS","S",30000,3e+05
"CC013xCC026","X8010x8026","19","D15","IgG2b","SARS","N",300,3000
"CC013xCC026","X8010x8026","19","D15","IgG2b","SARS","S",3000,30000
"CC013xCC026","X8010x8026","19","D15","IgG3","SARS","N",100,1000
"CC013xCC026","X8010x8026","19","D15","IgG3","SARS","S",1000,10000
"CC013xCC026","X8010x8026","19","D15","IgM","SARS","N",NA,300
"CC013xCC026","X8010x8026","19","D15","IgM","SARS","S",300,10000
"CC013xCC026","X8010x8026","19","D15","TotalG","SARS","N",10000,1e+05
"CC013xCC026","X8010x8026","19","D15","TotalG","SARS","S",30000,3e+06
"CC013xCC026","X8010x8026","20","D15","IgG1","SARS","N",3000,30000
"CC013xCC026","X8010x8026","20","D15","IgG1","SARS","S",1000,10000
"CC013xCC026","X8010x8026","20","D15","IgG2ac","SARS","N",3000,30000
"CC013xCC026","X8010x8026","20","D15","IgG2ac","SARS","S",30000,3e+05
"CC013xCC026","X8010x8026","20","D15","IgG2b","SARS","N",1000,10000
"CC013xCC026","X8010x8026","20","D15","IgG2b","SARS","S",10000,1e+05
"CC013xCC026","X8010x8026","20","D15","IgG3","SARS","N",1000,3000
"CC013xCC026","X8010x8026","20","D15","IgG3","SARS","S",1000,10000
"CC013xCC026","X8010x8026","20","D15","IgM","SARS","N",100,1000
"CC013xCC026","X8010x8026","20","D15","IgM","SARS","S",1000,10000
"CC013xCC026","X8010x8026","20","D15","TotalG","SARS","N",10000,1e+05
"CC013xCC026","X8010x8026","20","D15","TotalG","SARS","S",30000,1e+06
"CC014xCC059","X3415x16012","55","D15","IgG1","SARS","N",NA,300
"CC014xCC059","X3415x16012","55","D15","IgG1","SARS","S",NA,300
"CC014xCC059","X3415x16012","55","D15","IgG2ac","SARS","N",NA,NA
"CC014xCC059","X3415x16012","55","D15","IgG2ac","SARS","S",NA,30000
"CC014xCC059","X3415x16012","55","D15","IgG2b","SARS","N",NA,300
"CC014xCC059","X3415x16012","55","D15","IgG2b","SARS","S",NA,10000
"CC014xCC059","X3415x16012","55","D15","IgG3","SARS","N",NA,NA
"CC014xCC059","X3415x16012","55","D15","IgG3","SARS","S",NA,300
"CC014xCC059","X3415x16012","55","D15","IgM","SARS","N",NA,NA
"CC014xCC059","X3415x16012","55","D15","IgM","SARS","S",NA,NA
"CC014xCC059","X3415x16012","55","D15","TotalG","SARS","N",NA,3000
"CC014xCC059","X3415x16012","55","D15","TotalG","SARS","S",NA,30000
"CC014xCC059","X3415x16012","61","D15","IgG1","SARS","N",NA,300
"CC014xCC059","X3415x16012","61","D15","IgG1","SARS","S",NA,3000
"CC014xCC059","X3415x16012","61","D15","IgG2ac","SARS","N",NA,NA
"CC014xCC059","X3415x16012","61","D15","IgG2ac","SARS","S",NA,30000
"CC014xCC059","X3415x16012","61","D15","IgG2b","SARS","N",NA,1000
"CC014xCC059","X3415x16012","61","D15","IgG2b","SARS","S",NA,10000
"CC014xCC059","X3415x16012","61","D15","IgG3","SARS","N",NA,NA
"CC014xCC059","X3415x16012","61","D15","IgG3","SARS","S",NA,300
"CC014xCC059","X3415x16012","61","D15","IgM","SARS","N",NA,NA
"CC014xCC059","X3415x16012","61","D15","IgM","SARS","S",NA,NA
"CC014xCC059","X3415x16012","61","D15","TotalG","SARS","N",NA,3000
"CC014xCC059","X3415x16012","61","D15","TotalG","SARS","S",NA,30000
"CC014xCC059","X3415x16012","62","D15","IgG1","SARS","N",NA,3000
"CC014xCC059","X3415x16012","62","D15","IgG1","SARS","S",NA,1000
"CC014xCC059","X3415x16012","62","D15","IgG2ac","SARS","N",NA,NA
"CC014xCC059","X3415x16012","62","D15","IgG2ac","SARS","S",NA,30000
"CC014xCC059","X3415x16012","62","D15","IgG2b","SARS","N",NA,1000
"CC014xCC059","X3415x16012","62","D15","IgG2b","SARS","S",NA,30000
"CC014xCC059","X3415x16012","62","D15","IgG3","SARS","N",NA,NA
"CC014xCC059","X3415x16012","62","D15","IgG3","SARS","S",NA,300
"CC014xCC059","X3415x16012","62","D15","IgM","SARS","N",NA,NA
"CC014xCC059","X3415x16012","62","D15","IgM","SARS","S",NA,NA
"CC014xCC059","X3415x16012","62","D15","TotalG","SARS","N",NA,30000
"CC014xCC059","X3415x16012","62","D15","TotalG","SARS","S",NA,30000
"CC014xCC059","X3415x16012","85","D29","IgG1","SARS","N",NA,1000
"CC014xCC059","X3415x16012","85","D29","IgG1","SARS","S",NA,30000
"CC014xCC059","X3415x16012","85","D29","IgG2ac","SARS","N",NA,NA
"CC014xCC059","X3415x16012","85","D29","IgG2ac","SARS","S",NA,1e+05
"CC014xCC059","X3415x16012","85","D29","IgG2b","SARS","N",NA,3000
"CC014xCC059","X3415x16012","85","D29","IgG2b","SARS","S",NA,30000
"CC014xCC059","X3415x16012","85","D29","IgG3","SARS","N",NA,NA
"CC014xCC059","X3415x16012","85","D29","IgG3","SARS","S",NA,1000
"CC014xCC059","X3415x16012","85","D29","IgM","SARS","N",NA,NA
"CC014xCC059","X3415x16012","85","D29","IgM","SARS","S",NA,NA
"CC014xCC059","X3415x16012","85","D29","TotalG","SARS","N",NA,10000
"CC014xCC059","X3415x16012","85","D29","TotalG","SARS","S",NA,1e+05
"CC014xCC059","X3415x16012","86","D29","IgG1","SARS","N",NA,3000
"CC014xCC059","X3415x16012","86","D29","IgG1","SARS","S",NA,10000
"CC014xCC059","X3415x16012","86","D29","IgG2ac","SARS","N",NA,NA
"CC014xCC059","X3415x16012","86","D29","IgG2ac","SARS","S",NA,30000
"CC014xCC059","X3415x16012","86","D29","IgG2b","SARS","N",NA,1000
"CC014xCC059","X3415x16012","86","D29","IgG2b","SARS","S",NA,30000
"CC014xCC059","X3415x16012","86","D29","IgG3","SARS","N",NA,NA
"CC014xCC059","X3415x16012","86","D29","IgG3","SARS","S",NA,100
"CC014xCC059","X3415x16012","86","D29","IgM","SARS","N",NA,NA
"CC014xCC059","X3415x16012","86","D29","IgM","SARS","S",NA,NA
"CC014xCC059","X3415x16012","86","D29","TotalG","SARS","N",NA,30000
"CC014xCC059","X3415x16012","86","D29","TotalG","SARS","S",NA,30000
"CC014xCC059","X3415x16012","89","D29","IgG1","SARS","N",NA,1000
"CC014xCC059","X3415x16012","89","D29","IgG1","SARS","S",NA,10000
"CC014xCC059","X3415x16012","89","D29","IgG2ac","SARS","N",NA,1000
"CC014xCC059","X3415x16012","89","D29","IgG2ac","SARS","S",NA,30000
"CC014xCC059","X3415x16012","89","D29","IgG2b","SARS","N",NA,1000
"CC014xCC059","X3415x16012","89","D29","IgG2b","SARS","S",NA,10000
"CC014xCC059","X3415x16012","89","D29","IgG3","SARS","N",NA,NA
"CC014xCC059","X3415x16012","89","D29","IgG3","SARS","S",NA,NA
"CC014xCC059","X3415x16012","89","D29","IgM","SARS","N",NA,NA
"CC014xCC059","X3415x16012","89","D29","IgM","SARS","S",NA,NA
"CC014xCC059","X3415x16012","89","D29","TotalG","SARS","N",NA,10000
"CC014xCC059","X3415x16012","89","D29","TotalG","SARS","S",NA,1e+05
"CC014xCC059","X3415x16012","99","D29","IgG1","SARS","N",NA,1000
"CC014xCC059","X3415x16012","99","D29","IgG1","SARS","S",NA,10000
"CC014xCC059","X3415x16012","99","D29","IgG2ac","SARS","N",NA,1000
"CC014xCC059","X3415x16012","99","D29","IgG2ac","SARS","S",NA,1e+05
"CC014xCC059","X3415x16012","99","D29","IgG2b","SARS","N",NA,3000
"CC014xCC059","X3415x16012","99","D29","IgG2b","SARS","S",NA,3e+05
"CC014xCC059","X3415x16012","99","D29","IgG3","SARS","N",NA,NA
"CC014xCC059","X3415x16012","99","D29","IgG3","SARS","S",NA,1000
"CC014xCC059","X3415x16012","99","D29","IgM","SARS","N",NA,NA
"CC014xCC059","X3415x16012","99","D29","IgM","SARS","S",NA,NA
"CC014xCC059","X3415x16012","99","D29","TotalG","SARS","N",NA,10000
"CC014xCC059","X3415x16012","99","D29","TotalG","SARS","S",NA,3e+05
"CC015xCC018","X3154x3609","11","D29","IgG1","SARS","N",300,3000
"CC015xCC018","X3154x3609","11","D29","IgG1","SARS","S",100,1000
"CC015xCC018","X3154x3609","11","D29","IgG2ac","SARS","N",3000,30000
"CC015xCC018","X3154x3609","11","D29","IgG2ac","SARS","S",30000,3e+05
"CC015xCC018","X3154x3609","11","D29","IgG2b","SARS","N",300,1000
"CC015xCC018","X3154x3609","11","D29","IgG2b","SARS","S",300,3000
"CC015xCC018","X3154x3609","11","D29","IgG3","SARS","N",NA,100
"CC015xCC018","X3154x3609","11","D29","IgG3","SARS","S",NA,100
"CC015xCC018","X3154x3609","11","D29","IgM","SARS","N",NA,100
"CC015xCC018","X3154x3609","11","D29","IgM","SARS","S",NA,300
"CC015xCC018","X3154x3609","11","D29","TotalG","SARS","N",10000,1e+05
"CC015xCC018","X3154x3609","11","D29","TotalG","SARS","S",30000,1e+06
"CC015xCC018","X3154x3609","12","D29","IgG1","SARS","N",NA,300
"CC015xCC018","X3154x3609","12","D29","IgG1","SARS","S",NA,100
"CC015xCC018","X3154x3609","12","D29","IgG2ac","SARS","N",1000,3000
"CC015xCC018","X3154x3609","12","D29","IgG2ac","SARS","S",10000,1e+05
"CC015xCC018","X3154x3609","12","D29","IgG2b","SARS","N",NA,100
"CC015xCC018","X3154x3609","12","D29","IgG2b","SARS","S",300,3000
"CC015xCC018","X3154x3609","12","D29","IgG3","SARS","N",NA,NA
"CC015xCC018","X3154x3609","12","D29","IgG3","SARS","S",NA,NA
"CC015xCC018","X3154x3609","12","D29","IgM","SARS","N",NA,NA
"CC015xCC018","X3154x3609","12","D29","IgM","SARS","S",NA,100
"CC015xCC018","X3154x3609","12","D29","TotalG","SARS","N",1000,10000
"CC015xCC018","X3154x3609","12","D29","TotalG","SARS","S",10000,1e+05
"CC015xCC018","X3154x3609","13","D29","IgG1","SARS","N",300,3000
"CC015xCC018","X3154x3609","13","D29","IgG1","SARS","S",300,3000
"CC015xCC018","X3154x3609","13","D29","IgG2ac","SARS","N",3000,30000
"CC015xCC018","X3154x3609","13","D29","IgG2ac","SARS","S",30000,3e+05
"CC015xCC018","X3154x3609","13","D29","IgG2b","SARS","N",100,1000
"CC015xCC018","X3154x3609","13","D29","IgG2b","SARS","S",300,3000
"CC015xCC018","X3154x3609","13","D29","IgG3","SARS","N",NA,100
"CC015xCC018","X3154x3609","13","D29","IgG3","SARS","S",NA,100
"CC015xCC018","X3154x3609","13","D29","IgM","SARS","N",NA,NA
"CC015xCC018","X3154x3609","13","D29","IgM","SARS","S",NA,100
"CC015xCC018","X3154x3609","13","D29","TotalG","SARS","N",10000,1e+05
"CC015xCC018","X3154x3609","13","D29","TotalG","SARS","S",1e+05,1e+06
"CC015xCC018","X3154x3609","16","D7","IgG1","SARS","N",NA,NA
"CC015xCC018","X3154x3609","16","D7","IgG1","SARS","S",NA,NA
"CC015xCC018","X3154x3609","16","D7","IgG2ac","SARS","N",NA,300
"CC015xCC018","X3154x3609","16","D7","IgG2ac","SARS","S",300,3000
"CC015xCC018","X3154x3609","16","D7","IgG2b","SARS","N",NA,30000
"CC015xCC018","X3154x3609","16","D7","IgG2b","SARS","S",NA,300
"CC015xCC018","X3154x3609","16","D7","IgG3","SARS","N",NA,NA
"CC015xCC018","X3154x3609","16","D7","IgG3","SARS","S",NA,300
"CC015xCC018","X3154x3609","16","D7","IgM","SARS","N",NA,NA
"CC015xCC018","X3154x3609","16","D7","IgM","SARS","S",300,10000
"CC015xCC018","X3154x3609","16","D7","TotalG","SARS","N",NA,300
"CC015xCC018","X3154x3609","16","D7","TotalG","SARS","S",1000,10000
"CC015xCC018","X3154x3609","19","D7","IgG1","SARS","N",NA,NA
"CC015xCC018","X3154x3609","19","D7","IgG1","SARS","S",NA,NA
"CC015xCC018","X3154x3609","19","D7","IgG2ac","SARS","N",NA,100
"CC015xCC018","X3154x3609","19","D7","IgG2ac","SARS","S",300,3000
"CC015xCC018","X3154x3609","19","D7","IgG2b","SARS","N",NA,NA
"CC015xCC018","X3154x3609","19","D7","IgG2b","SARS","S",NA,300
"CC015xCC018","X3154x3609","19","D7","IgG3","SARS","N",NA,NA
"CC015xCC018","X3154x3609","19","D7","IgG3","SARS","S",NA,NA
"CC015xCC018","X3154x3609","19","D7","IgM","SARS","N",NA,100
"CC015xCC018","X3154x3609","19","D7","IgM","SARS","S",300,10000
"CC015xCC018","X3154x3609","19","D7","TotalG","SARS","N",NA,300
"CC015xCC018","X3154x3609","19","D7","TotalG","SARS","S",300,10000
"CC015xCC018","X3154x3609","21","D15","IgG1","SARS","N",NA,300
"CC015xCC018","X3154x3609","21","D15","IgG1","SARS","S",NA,300
"CC015xCC018","X3154x3609","21","D15","IgG2ac","SARS","N",3000,30000
"CC015xCC018","X3154x3609","21","D15","IgG2ac","SARS","S",10000,1e+05
"CC015xCC018","X3154x3609","21","D15","IgG2b","SARS","N",300,3000
"CC015xCC018","X3154x3609","21","D15","IgG2b","SARS","S",300,3000
"CC015xCC018","X3154x3609","21","D15","IgG3","SARS","N",NA,NA
"CC015xCC018","X3154x3609","21","D15","IgG3","SARS","S",NA,NA
"CC015xCC018","X3154x3609","21","D15","IgM","SARS","N",NA,100
"CC015xCC018","X3154x3609","21","D15","IgM","SARS","S",NA,1000
"CC015xCC018","X3154x3609","21","D15","TotalG","SARS","N",3000,1e+05
"CC015xCC018","X3154x3609","21","D15","TotalG","SARS","S",30000,3e+05
"CC015xCC018","X3154x3609","3","D15","IgG1","SARS","N",NA,300
"CC015xCC018","X3154x3609","3","D15","IgG1","SARS","S",NA,300
"CC015xCC018","X3154x3609","3","D15","IgG2ac","SARS","N",3000,30000
"CC015xCC018","X3154x3609","3","D15","IgG2ac","SARS","S",3000,1e+05
"CC015xCC018","X3154x3609","3","D15","IgG2b","SARS","N",100,1000
"CC015xCC018","X3154x3609","3","D15","IgG2b","SARS","S",300,3000
"CC015xCC018","X3154x3609","3","D15","IgG3","SARS","N",NA,100
"CC015xCC018","X3154x3609","3","D15","IgG3","SARS","S",NA,1000
"CC015xCC018","X3154x3609","3","D15","IgM","SARS","N",NA,100
"CC015xCC018","X3154x3609","3","D15","IgM","SARS","S",NA,3000
"CC015xCC018","X3154x3609","3","D15","TotalG","SARS","N",3000,30000
"CC015xCC018","X3154x3609","3","D15","TotalG","SARS","S",10000,1e+05
"CC015xCC018","X3154x3609","35","D15","IgG1","SARS","N",NA,300
"CC015xCC018","X3154x3609","35","D15","IgG1","SARS","S",NA,100
"CC015xCC018","X3154x3609","35","D15","IgG2ac","SARS","N",3000,30000
"CC015xCC018","X3154x3609","35","D15","IgG2ac","SARS","S",3000,30000
