"RIX","alias","ID","day","virus","antigen","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC039xCC020","X15155x8054","118","DRECHAL","SARS","S",100,316.227766016838,173.205080756888,3,2,3e+05
"CC040xCC003","X16557x13067","100","DRECHAL","SARS","S",31.6227766016838,316.227766016838,316.227766016838,3,2,3e+05
"CC040xCC003","X16557x13067","97","DRECHAL","SARS","S",31.6227766016838,547.722557505166,316.227766016838,3,2,3e+05
"CC040xCC003","X16557x13067","99","DRECHAL","SARS","S",100,547.722557505166,316.227766016838,3.47712125471966,2,3e+05
"CC040xCC015","X16557x3154","89","DRECHAL","SARS","S",173.205080756888,1000,316.227766016838,4,0,1e+06
"CC040xCC015","X16557x3154","92","DRECHAL","SARS","S",100,1000,100,3.47712125471966,0,3e+05
"CC040xCC015","X16557x3154","93","DRECHAL","SARS","S",100,1000,100,3,0,1e+06
"CC041xCC012","X16441x8005","165","DRECHAL","SARS","S",100,547.722557505166,316.227766016838,0,2.47712125471966,3e+05
"CC041xCC012","X16441x8005","166","DRECHAL","SARS","S",173.205080756888,316.227766016838,316.227766016838,3,2.47712125471966,3e+05
"CC041xCC012","X16441x8005","187","DRECHAL","SARS","S",100,316.227766016838,173.205080756888,2,3,3e+05
"CC041xCC016","X16441x8024","71","DRECHAL","SARS","S",173.205080756888,1000,316.227766016838,3.47712125471966,2.47712125471966,3e+06
"CC041xCC016","X16441x8024","72","DRECHAL","SARS","S",100,1000,547.722557505166,3.47712125471966,2.47712125471966,3e+06
"CC041xCC016","X16441x8024","73","DRECHAL","SARS","S",100,1000,316.227766016838,4,3,3e+06
"CC041xCC016","X16441x8024","74","DRECHAL","SARS","S",100,1000,316.227766016838,3.47712125471966,3,3e+06
"CC043xCC033","X8021x8033","59","DRECHAL","SARS","S",54.7722557505166,547.722557505166,54.7722557505166,4.47712125471966,4,1e+06
"CC043xCC033","X8021x8033","62","DRECHAL","SARS","S",54.7722557505166,547.722557505166,100,4,3.47712125471966,1e+06
"CC043xCC033","X8021x8033","63","DRECHAL","SARS","S",100,1000,54.7722557505166,4,4,3e+06
"CC043xCC037","X8021x16072","137","DRECHAL","SARS","S",173.205080756888,547.722557505166,316.227766016838,3.47712125471966,2.47712125471966,3e+05
"CC043xCC037","X8021x16072","138","DRECHAL","SARS","S",100,547.722557505166,316.227766016838,3.47712125471966,3,3e+05
"CC043xCC037","X8021x16072","139","DRECHAL","SARS","S",100,547.722557505166,316.227766016838,3.47712125471966,2.47712125471966,3e+05
"CC044xCC060","X4410x3460","93","DRECHAL","SARS","S",31.6227766016838,1000,316.227766016838,4,2.47712125471966,3e+06
"CC044xCC060","X4410x3460","94","DRECHAL","SARS","S",100,1732.05080756888,547.722557505166,4,3,3e+06
"CC044xCC060","X4410x3460","98","DRECHAL","SARS","S",54.7722557505166,1732.05080756888,547.722557505166,4,3,3e+06
"CC045xCC044","X8045x4410","166","DRECHAL","SARS","S",31.6227766016838,547.722557505166,316.227766016838,3.47712125471966,2,3e+05
"CC045xCC044","X8045x4410","167","DRECHAL","SARS","S",1,547.722557505166,316.227766016838,4.47712125471966,2,3e+05
"CC045xCC044","X8045x4410","168","DRECHAL","SARS","S",31.6227766016838,547.722557505166,316.227766016838,3.47712125471966,2,3e+05
"CC046xCC068","X5346x16768","31","DRECHAL","SARS","S",54.7722557505166,173.205080756888,100,3,0,1e+05
"CC046xCC068","X5346x16768","32","DRECHAL","SARS","S",100,316.227766016838,173.205080756888,3.47712125471966,2,3e+05
"CC046xCC068","X5346x16768","6","DRECHAL","SARS","S",100,316.227766016838,173.205080756888,3.47712125471966,2.47712125471966,3e+05
"CC051xCC009","X16912x5489","121","DRECHAL","SARS","S",1,547.722557505166,100,2.47712125471966,0,1e+06
"CC051xCC009","X16912x5489","122","DRECHAL","SARS","S",17.3205080756888,547.722557505166,173.205080756888,3,0,1e+06
"CC051xCC009","X16912x5489","123","DRECHAL","SARS","S",10,547.722557505166,173.205080756888,2.47712125471966,2,1e+06
"CC052xCC014","X8052x3415","135","DRECHAL","SARS","S",10,31.6227766016838,10,2,3.47712125471966,3000
"CC052xCC014","X8052x3415","136","DRECHAL","SARS","S",100,1000,547.722557505166,4,3.47712125471966,1e+06
"CC052xCC014","X8052x3415","139","DRECHAL","SARS","S",173.205080756888,1000,547.722557505166,3.47712125471966,3.47712125471966,1e+06
"CC055xCC006","X16680x16750","148","DRECHAL","SARS","S",31.6227766016838,547.722557505166,173.205080756888,3.47712125471966,3,3e+06
"CC055xCC006","X16680x16750","150","DRECHAL","SARS","S",31.6227766016838,1000,173.205080756888,3.47712125471966,3,3e+06
"CC055xCC006","X16680x16750","151","DRECHAL","SARS","S",17.3205080756888,1000,100,2.47712125471966,3,3e+06
"CC055xCC028","X16680x8016","1","DRECHAL","SARS","S",100,1000,316.227766016838,4.47712125471966,3.47712125471966,3e+06
"CC055xCC028","X16680x8016","2","DRECHAL","SARS","S",316.227766016838,1000,547.722557505166,4.47712125471966,3.47712125471966,3e+06
"CC055xCC028","X16680x8016","3","DRECHAL","SARS","S",100,1000,547.722557505166,4.47712125471966,3.47712125471966,3e+06
"CC056xCC033","X8056x8033","44","DRECHAL","SARS","S",100,173.205080756888,173.205080756888,3.47712125471966,2.47712125471966,3e+05
"CC056xCC033","X8056x8033","55","DRECHAL","SARS","S",100,173.205080756888,316.227766016838,3.47712125471966,2.47712125471966,3e+05
"CC056xCC033","X8056x8033","59","DRECHAL","SARS","S",54.7722557505166,316.227766016838,316.227766016838,3.47712125471966,2.47712125471966,1e+06
"CC056xCC033","X8056x8033","60","DRECHAL","SARS","S",173.205080756888,316.227766016838,316.227766016838,3.47712125471966,2.47712125471966,1e+06
"CC059xCC065","X16012x5119","40","DRECHAL","SARS","S",100,173.205080756888,316.227766016838,3.47712125471966,2.47712125471966,3e+05
"CC059xCC065","X16012x5119","43","DRECHAL","SARS","S",173.205080756888,1000,173.205080756888,3.47712125471966,2,3e+06
"CC060xCC006","X3460x16750","107","DRECHAL","SARS","S",54.7722557505166,547.722557505166,173.205080756888,NA,NA,3e+05
"CC060xCC006","X3460x16750","118","DRECHAL","SARS","S",100,1732.05080756888,173.205080756888,NA,NA,1e+06
"CC060xCC006","X3460x16750","119","DRECHAL","SARS","S",100,1000,547.722557505166,NA,NA,1e+06
"CC060xCC006","X3460x16750","120","DRECHAL","SARS","S",100,1000,316.227766016838,NA,NA,3e+05
"CC061xCC026","X8048x8026","107","DRECHAL","SARS","S",100,1732.05080756888,173.205080756888,4,2,3e+06
"CC061xCC026","X8048x8026","87","DRECHAL","SARS","S",54.7722557505166,1732.05080756888,316.227766016838,3,2.47712125471966,3e+06
"CC061xCC026","X8048x8026","88","DRECHAL","SARS","S",54.7722557505166,1732.05080756888,173.205080756888,2.47712125471966,2.47712125471966,3e+06
"CC061xCC026","X8048x8026","89","DRECHAL","SARS","S",100,1000,316.227766016838,3.47712125471966,2.47712125471966,3e+06
"CC061xCC039","X8048x15155","122","DRECHAL","SARS","S",173.205080756888,1000,316.227766016838,5,3,3e+06
"CC061xCC039","X8048x15155","123","DRECHAL","SARS","S",54.7722557505166,1000,316.227766016838,3.47712125471966,2.47712125471966,3e+06
"CC061xCC039","X8048x15155","124","DRECHAL","SARS","S",173.205080756888,1000,173.205080756888,4,2.47712125471966,3e+06
