"RIX","ID","day","dam","sire","isotype","antigen_virus","antigen","assay_date","virus","cohort","RIX_ID","AUC"
"CC002xCC021","174","15","15156","1566","IgM","Influenza","HA","2017_07_10","Influenza","2_13ii","15156x1566_174",0.580570848562279
"CC002xCC021","174","15","15156","1566","TotalG","Influenza","HA","2017_07_10","Influenza","2_13ii","15156x1566_174",6.11215499889621
"CC002xCC021","174","15","15156","1566","IgG1","Influenza","HA","2017_07_10","Influenza","2_13ii","15156x1566_174",4.69192954383957
"CC002xCC021","178","45","15156","1566","IgM","Influenza","HA","2017_08_01","Influenza","2_13ii","15156x1566_178",0.206293643264586
"CC002xCC021","178","45","15156","1566","IgG1","Influenza","HA","2017_08_01","Influenza","2_13ii","15156x1566_178",7.2487529546557
"CC002xCC021","178","45","15156","1566","TotalG","Influenza","HA","2017_08_01","Influenza","2_13ii","15156x1566_178",6.94234446963683
"CC002xCC021","178","45","15156","1566","IgG2ac","Influenza","HA","2017_08_01","Influenza","2_13ii","15156x1566_178",4.45892954383957
"CC002xCC021","178","45","15156","1566","IgG2b","Influenza","HA","2017_08_01","Influenza","2_13ii","15156x1566_178",1.55914147311061
"CC002xCC021","178","45","15156","1566","IgG3","Influenza","HA","2017_08_01","Influenza","2_13ii","15156x1566_178",1.49335026618641
"CC002xCC021","185","15","15156","1566","IgM","Influenza","HA","2017_07_10","Influenza","2_13ii","15156x1566_185",1.49534360139408
"CC002xCC021","185","15","15156","1566","IgG2ac","Influenza","HA","2017_07_10","Influenza","2_13ii","15156x1566_185",4.62936090760373
"CC002xCC021","185","15","15156","1566","TotalG","Influenza","HA","2017_07_10","Influenza","2_13ii","15156x1566_185",4.87581515011317
"CC002xCC021","185","15","15156","1566","IgG1","Influenza","HA","2017_07_10","Influenza","2_13ii","15156x1566_185",2.8371814340516
"CC002xCC021","185","15","15156","1566","IgG2b","Influenza","HA","2017_07_10","Influenza","2_13ii","15156x1566_185",0.746158583119342
"CC002xCC021","185","15","15156","1566","IgG3","Influenza","HA","2017_07_10","Influenza","2_13ii","15156x1566_185",2.00092399911697
"CC002xCC021","195","10","15156","1566","IgM","Influenza","HA","2013_12_05","Influenza","3_13iii","15156x1566_195",0.504485774359547
"CC002xCC021","195","10","15156","1566","IgG1","Influenza","HA","2013_12_05","Influenza","3_13iii","15156x1566_195",2.64798885492875
"CC002xCC021","195","10","15156","1566","IgG3","Influenza","HA","2013_12_05","Influenza","3_13iii","15156x1566_195",4.57092976785351
"CC002xCC021","195","10","15156","1566","IgG2ac","Influenza","HA","2013_12_05","Influenza","3_13iii","15156x1566_195",1.49531094947424
"CC002xCC021","195","10","15156","1566","IgG2b","Influenza","HA","2013_12_05","Influenza","3_13iii","15156x1566_195",3.15013256817882
"CC002xCC021","199","10","15156","1566","IgG2ac","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_199",4.08404640171939
"CC002xCC021","199","10","15156","1566","IgG3","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_199",1.81174320929418
"CC002xCC021","199","10","15156","1566","IgG2b","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_199",2.6158866985303
"CC002xCC021","199","10","15156","1566","IgG1","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_199",2.03340002811498
"CC002xCC021","199","10","15156","1566","IgM","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_199",0.0951992439151882
"CC002xCC021","200","10","15156","1566","IgG2ac","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_200",0.506119714435062
"CC002xCC021","200","10","15156","1566","IgG1","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_200",0.111529095509724
"CC002xCC021","200","10","15156","1566","IgM","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_200",0.0313136376415899
"CC002xCC021","200","10","15156","1566","IgG2b","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_200",0.232934024118489
"CC002xCC021","200","10","15156","1566","IgG3","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_200",0.00190848501887865
"CC002xCC021","201","15","15156","1566","IgG3","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_201",0.00390848501887865
"CC002xCC021","201","15","15156","1566","IgM","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_201",0.109235004217247
"CC002xCC021","201","15","15156","1566","IgG2ac","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_201",0.120607504920121
"CC002xCC021","201","15","15156","1566","IgG2b","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_201",0.153489778797552
"CC002xCC021","201","15","15156","1566","IgG1","Influenza","HA","2013_12_17","Influenza","3_13iii","15156x1566_201",0
"CC002xCC021","202","15","15156","1566","IgG1","Influenza","HA","2013_11_26","Influenza","3_13iii","15156x1566_202",0.852399804101032
"CC002xCC021","202","15","15156","1566","TotalG","Influenza","HA","2013_11_26","Influenza","3_13iii","15156x1566_202",4.49625007028745
"CC002xCC021","202","15","15156","1566","IgG2ac","Influenza","HA","2013_11_26","Influenza","3_13iii","15156x1566_202",3.31109658386282
"CC002xCC021","202","15","15156","1566","IgM","Influenza","HA","2013_11_26","Influenza","3_13iii","15156x1566_202",0.571266536067355
"CC002xCC021","202","15","15156","1566","IgG2ac","Influenza","HA","2013_11_26","Influenza","3_13iii","15156x1566_202",2.96866188770249
"CC002xCC021","202","15","15156","1566","IgG3","Influenza","HA","2013_11_26","Influenza","3_13iii","15156x1566_202",1.33789535163514
"CC003xCC051","136","45","13067","16912","IgG2ac","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_136",9.25760501295365
"CC003xCC051","136","45","13067","16912","IgM","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_136",0.20111394569851
"CC003xCC051","136","45","13067","16912","IgG1","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_136",5.91275051831534
"CC003xCC051","136","45","13067","16912","IgG2b","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_136",9.8738564551378
"CC003xCC051","136","45","13067","16912","TotalG","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_136",12.0831365448038
"CC003xCC051","136","45","13067","16912","IgG3","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_136",0.894973116816714
"CC003xCC051","137","45","13067","16912","IgG2ac","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_137",11.152659871577
"CC003xCC051","137","45","13067","16912","IgG3","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_137",3.56237936169613
"CC003xCC051","137","45","13067","16912","IgM","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_137",0.14910750492012
"CC003xCC051","137","45","13067","16912","IgG1","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_137",2.09160949323261
"CC003xCC051","137","45","13067","16912","IgG2b","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_137",10.116591683369
"CC003xCC051","137","45","13067","16912","TotalG","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_137",12.5982109497762
"CC003xCC051","138","45","13067","16912","IgM","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_138",0.216849173929702
"CC003xCC051","138","45","13067","16912","TotalG","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_138",12.1808651082427
"CC003xCC051","138","45","13067","16912","IgG2ac","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_138",10.5387451697936
"CC003xCC051","138","45","13067","16912","IgG3","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_138",1.4640375246006
"CC003xCC051","138","45","13067","16912","IgG1","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_138",3.31418078982278
"CC003xCC051","138","45","13067","16912","IgG2b","Influenza","HA","2014_05_20","Influenza","11_13xi","13067x16912_138",8.96228471051975
"CC003xCC051","162","10","13067","16912","IgG2b","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_162",1.24618034179489
"CC003xCC051","162","10","13067","16912","IgG2ac","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_162",1.52967322897467
"CC003xCC051","162","10","13067","16912","TotalG","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_162",3.6987818261515
"CC003xCC051","162","10","13067","16912","IgM","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_162",0.384721226604686
"CC003xCC051","162","10","13067","16912","IgG1","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_162",0.0833331839907027
"CC003xCC051","162","10","13067","16912","IgG3","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_162",1.67177717748467
"CC003xCC051","163","10","13067","16912","IgG2b","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_163",2.13991089354624
"CC003xCC051","163","10","13067","16912","IgM","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_163",0.158718566250355
"CC003xCC051","163","10","13067","16912","IgG2ac","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_163",3.83002038677886
"CC003xCC051","163","10","13067","16912","IgG1","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_163",0.0254640156839958
"CC003xCC051","163","10","13067","16912","TotalG","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_163",4.86492887179774
"CC003xCC051","163","10","13067","16912","IgG3","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_163",0.234470008434493
"CC003xCC051","164","10","13067","16912","IgG1","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_164",0.0220097731745564
"CC003xCC051","164","10","13067","16912","IgM","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_164",0.149015989939
"CC003xCC051","164","10","13067","16912","TotalG","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_164",2.67318053799582
"CC003xCC051","164","10","13067","16912","IgG3","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_164",0.642141921138505
"CC003xCC051","164","10","13067","16912","IgG2ac","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_164",1.89068854687183
"CC003xCC051","164","10","13067","16912","IgG2b","Influenza","HA","2014_05_06","Influenza","1_14i","13067x16912_164",0.659939568841094
"CC003xCC051","36","15","13067","16912","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","13067x16912_36",4.95587667744894
"CC003xCC051","36","15","13067","16912","IgG2b","Influenza","HA","2013_12_03","Influenza","8_13viii","13067x16912_36",2.62547574935802
"CC003xCC051","36","15","13067","16912","IgG3","Influenza","HA","2013_12_03","Influenza","8_13viii","13067x16912_36",2.1616394569851
"CC003xCC051","36","15","13067","16912","IgG2ac","Influenza","HA","2013_12_03","Influenza","8_13viii","13067x16912_36",3.52096908456569
"CC003xCC051","36","15","13067","16912","IgM","Influenza","HA","2013_12_03","Influenza","8_13viii","13067x16912_36",0.568714337798404
"CC003xCC051","36","15","13067","16912","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","13067x16912_36",4.41541421790504
"CC003xCC051","36","15","13067","16912","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","13067x16912_36",5.71389165317493
"CC003xCC051","36","15","13067","16912","IgG1","Influenza","HA","2013_12_03","Influenza","8_13viii","13067x16912_36",0.238581069764727
"CC003xCC051","37","15","13067","16912","IgG2ac","Influenza","HA","2013_11_26","Influenza","8_13viii","13067x16912_37",2.60885802323545
"CC003xCC051","37","15","13067","16912","IgM","Influenza","HA","2013_11_26","Influenza","8_13viii","13067x16912_37",0.150522654731335
"CC003xCC051","37","15","13067","16912","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","13067x16912_37",3.36639758265947
"CC003xCC051","37","15","13067","16912","TotalG","Influenza","HA","2013_11_26","Influenza","8_13viii","13067x16912_37",3.27353772080153
"CC003xCC051","37","15","13067","16912","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","13067x16912_37",3.35014679803744
"CC003xCC051","37","15","13067","16912","TotalG","Influenza","HA","2013_12_12","Influenza","8_13viii","13067x16912_37",3.02033231538839
"CC003xCC051","37","15","13067","16912","IgG1","Influenza","HA","2013_11_26","Influenza","8_13viii","13067x16912_37",0.775752982468739
"CC003xCC051","37","15","13067","16912","IgG3","Influenza","HA","2013_11_26","Influenza","8_13viii","13067x16912_37",1.65516922453666
"CC003xCC051","37","15","13067","16912","IgG2ac","Influenza","HA","2013_11_26","Influenza","8_13viii","13067x16912_37",2.38193976504202
"CC003xCC062","24","15","13067","5306","IgG3","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_24",0.401649706000568
"CC003xCC062","24","15","13067","5306","IgG2b","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_24",2.08102329896016
"CC003xCC062","24","15","13067","5306","IgM","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_24",0.607599720058062
"CC003xCC062","24","15","13067","5306","IgG1","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_24",0.0947547745803056
"CC003xCC062","24","15","13067","5306","IgG2ac","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_24",0.432067964194003
"CC003xCC062","24","15","13067","5306","TotalG","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_24",5.42326872058077
"CC003xCC062","29","15","13067","5306","IgG2ac","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_29",1.4059551107522
"CC003xCC062","29","15","13067","5306","IgG3","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_29",2.32908770674404
"CC003xCC062","29","15","13067","5306","IgG2b","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_29",1.19588381416203
"CC003xCC062","29","15","13067","5306","IgG1","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_29",0.108140380853903
"CC003xCC062","29","15","13067","5306","IgM","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_29",0.322189022712741
"CC003xCC062","29","15","13067","5306","TotalG","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_29",5.19424584183549
"CC003xCC062","34","15","13067","5306","IgM","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_34",0.216208793075799
"CC003xCC062","34","15","13067","5306","TotalG","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_34",3.79514811008993
"CC003xCC062","34","15","13067","5306","IgG3","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_34",1.63438580247452
"CC003xCC062","34","15","13067","5306","IgG1","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_34",0.270270764519304
"CC003xCC062","34","15","13067","5306","IgG2b","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_34",0.707266760081301
"CC003xCC062","34","15","13067","5306","IgG2ac","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_34",1.01153085980827
"CC003xCC062","35","15","13067","5306","IgG3","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_35",1.78957171680504
"CC003xCC062","35","15","13067","5306","IgG1","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_35",0.0926175021086234
"CC003xCC062","35","15","13067","5306","TotalG","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_35",4.20669031117037
"CC003xCC062","35","15","13067","5306","IgG2ac","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_35",0.982001316270655
"CC003xCC062","35","15","13067","5306","IgM","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_35",0.242875385071151
"CC003xCC062","35","15","13067","5306","IgG2b","Influenza","HA","2017_02_15","Influenza","1_15i","13067x5306_35",0.911697675817568
"CC003xCC062","76","45","13067","5306","IgG1","Influenza","HA","2015_05_19","Influenza","2_15ii","13067x5306_76",0.48606174742956
"CC003xCC062","76","45","13067","5306","IgG3","Influenza","HA","2015_05_19","Influenza","2_15ii","13067x5306_76",2.61384981815852
"CC003xCC062","76","45","13067","5306","IgG2ac","Influenza","HA","2015_05_19","Influenza","2_15ii","13067x5306_76",10.775767600511
"CC003xCC062","76","45","13067","5306","TotalG","Influenza","HA","2015_05_19","Influenza","2_15ii","13067x5306_76",11.4223049010977
"CC003xCC062","76","45","13067","5306","IgM","Influenza","HA","2015_05_19","Influenza","2_15ii","13067x5306_76",0.472048193830945
"CC003xCC062","76","45","13067","5306","IgG2b","Influenza","HA","2015_05_19","Influenza","2_15ii","13067x5306_76",10.1344808460527
"CC003xCC062","77","45","13067","5306","IgG1","Influenza","HA","2015_05_19","Influenza","2_15ii","13067x5306_77",5.07296043146086
"CC003xCC062","77","45","13067","5306","IgG3","Influenza","HA","2015_05_19","Influenza","2_15ii","13067x5306_77",7.15579893616023
"CC003xCC062","77","45","13067","5306","TotalG","Influenza","HA","2015_05_19","Influenza","2_15ii","13067x5306_77",11.3887429296542
"CC003xCC062","77","45","13067","5306","IgG2b","Influenza","HA","2015_05_19","Influenza","2_15ii","13067x5306_77",10.228699636317
"CC003xCC062","77","45","13067","5306","IgM","Influenza","HA","2015_05_19","Influenza","2_15ii","13067x5306_77",4.13400817726391
"CC003xCC062","77","45","13067","5306","IgG2ac","Influenza","HA","2015_05_19","Influenza","2_15ii","13067x5306_77",10.3946210028927
