"RIX","ID","RIX_ID","day","virus","cohort","isotype","antigen_virus","antigen","assay_date","halfmax","last_positive"
"CC003xCC062","29","13067x5306_29","15","Influenza","1_15i","IgM","Flu","HA","2017_02_15",0,2
"CC003xCC062","29","13067x5306_29","15","Influenza","1_15i","TotalG","Flu","HA","2017_02_15",3,6
"CC003xCC062","34","13067x5306_34","15","Influenza","1_15i","IgG1","Flu","HA","2017_02_15",0,1
"CC003xCC062","34","13067x5306_34","15","Influenza","1_15i","IgG2ac","Flu","HA","2017_02_15",0,4
"CC003xCC062","34","13067x5306_34","15","Influenza","1_15i","IgG2b","Flu","HA","2017_02_15",0,3
"CC003xCC062","34","13067x5306_34","15","Influenza","1_15i","IgG3","Flu","HA","2017_02_15",1,4
"CC003xCC062","34","13067x5306_34","15","Influenza","1_15i","IgM","Flu","HA","2017_02_15",0,1
"CC003xCC062","34","13067x5306_34","15","Influenza","1_15i","TotalG","Flu","HA","2017_02_15",2,5
"CC003xCC062","35","13067x5306_35","15","Influenza","1_15i","IgG1","Flu","HA","2017_02_15",0,0
"CC003xCC062","35","13067x5306_35","15","Influenza","1_15i","IgG2ac","Flu","HA","2017_02_15",0,3
"CC003xCC062","35","13067x5306_35","15","Influenza","1_15i","IgG2b","Flu","HA","2017_02_15",0,3
"CC003xCC062","35","13067x5306_35","15","Influenza","1_15i","IgG3","Flu","HA","2017_02_15",1,4
"CC003xCC062","35","13067x5306_35","15","Influenza","1_15i","IgM","Flu","HA","2017_02_15",0,1
"CC003xCC062","35","13067x5306_35","15","Influenza","1_15i","TotalG","Flu","HA","2017_02_15",3,5
"CC003xCC062","44","13067x5306_44","7","Influenza","1_15i","IgG1","Flu","HA","2015_11_09",0,0
"CC003xCC062","44","13067x5306_44","7","Influenza","1_15i","IgG2ac","Flu","HA","2015_11_09",0,1
"CC003xCC062","44","13067x5306_44","7","Influenza","1_15i","IgG2b","Flu","HA","2015_11_09",0,1
"CC003xCC062","44","13067x5306_44","7","Influenza","1_15i","IgG3","Flu","HA","2015_11_09",0,0
"CC003xCC062","44","13067x5306_44","7","Influenza","1_15i","IgM","Flu","HA","2015_11_09",0,2
"CC003xCC062","44","13067x5306_44","7","Influenza","1_15i","TotalG","Flu","HA","2015_11_09",0,3
"CC003xCC062","53","13067x5306_53","7","Influenza","1_15i","IgG1","Flu","HA","2015_11_16",0,0
"CC003xCC062","53","13067x5306_53","7","Influenza","1_15i","IgG2ac","Flu","HA","2015_11_16",0,1
"CC003xCC062","53","13067x5306_53","7","Influenza","1_15i","IgG2b","Flu","HA","2015_11_16",0,2
"CC003xCC062","53","13067x5306_53","7","Influenza","1_15i","IgG3","Flu","HA","2015_11_16",0,1
"CC003xCC062","53","13067x5306_53","7","Influenza","1_15i","IgM","Flu","HA","2015_11_16",1,4
"CC003xCC062","53","13067x5306_53","7","Influenza","1_15i","TotalG","Flu","HA","2015_11_16",1,4
"CC003xCC062","62","13067x5306_62","7","Influenza","1_15i","IgG1","Flu","HA","2015_11_09",0,0
"CC003xCC062","62","13067x5306_62","7","Influenza","1_15i","IgG2ac","Flu","HA","2015_11_09",0,0
"CC003xCC062","62","13067x5306_62","7","Influenza","1_15i","IgG2b","Flu","HA","2015_11_09",0,1
"CC003xCC062","62","13067x5306_62","7","Influenza","1_15i","IgG3","Flu","HA","2015_11_09",0,0
"CC003xCC062","62","13067x5306_62","7","Influenza","1_15i","IgM","Flu","HA","2015_11_09",0,2
"CC003xCC062","62","13067x5306_62","7","Influenza","1_15i","TotalG","Flu","HA","2015_11_09",0,3
"CC003xCC062","76","13067x5306_76","45","Influenza","2_15ii","IgG1","Flu","HA","2015_05_19",0,1
"CC003xCC062","76","13067x5306_76","45","Influenza","2_15ii","IgG2ac","Flu","HA","2015_05_19",7,8
"CC003xCC062","76","13067x5306_76","45","Influenza","2_15ii","IgG2b","Flu","HA","2015_05_19",7,8
"CC003xCC062","76","13067x5306_76","45","Influenza","2_15ii","IgG3","Flu","HA","2015_05_19",1,5
"CC003xCC062","76","13067x5306_76","45","Influenza","2_15ii","IgM","Flu","HA","2015_05_19",0,2
"CC003xCC062","76","13067x5306_76","45","Influenza","2_15ii","TotalG","Flu","HA","2015_05_19",8,8
"CC003xCC062","77","13067x5306_77","45","Influenza","2_15ii","IgG1","Flu","HA","2015_05_19",4,6
"CC003xCC062","77","13067x5306_77","45","Influenza","2_15ii","IgG2ac","Flu","HA","2015_05_19",7,8
"CC003xCC062","77","13067x5306_77","45","Influenza","2_15ii","IgG2b","Flu","HA","2015_05_19",7,8
"CC003xCC062","77","13067x5306_77","45","Influenza","2_15ii","IgG3","Flu","HA","2015_05_19",5,7
"CC003xCC062","77","13067x5306_77","45","Influenza","2_15ii","IgM","Flu","HA","2015_05_19",3,5
"CC003xCC062","77","13067x5306_77","45","Influenza","2_15ii","TotalG","Flu","HA","2015_05_19",8,8
"CC003xCC062","78","13067x5306_78","45","Influenza","2_15ii","IgG1","Flu","HA","2015_05_19",0,5
"CC003xCC062","78","13067x5306_78","45","Influenza","2_15ii","IgG2ac","Flu","HA","2015_05_19",7,8
"CC003xCC062","78","13067x5306_78","45","Influenza","2_15ii","IgG2b","Flu","HA","2015_05_19",6,8
"CC003xCC062","78","13067x5306_78","45","Influenza","2_15ii","IgG3","Flu","HA","2015_05_19",3,6
"CC003xCC062","78","13067x5306_78","45","Influenza","2_15ii","IgM","Flu","HA","2015_05_19",0,3
"CC003xCC062","78","13067x5306_78","45","Influenza","2_15ii","TotalG","Flu","HA","2015_05_19",8,8
"CC003xCC062","79","13067x5306_79","45","Influenza","2_15ii","IgG1","Flu","HA","2015_05_19",0,5
"CC003xCC062","79","13067x5306_79","45","Influenza","2_15ii","IgG2ac","Flu","HA","2015_05_19",6,8
"CC003xCC062","79","13067x5306_79","45","Influenza","2_15ii","IgG2b","Flu","HA","2015_05_19",7,8
"CC003xCC062","79","13067x5306_79","45","Influenza","2_15ii","IgG3","Flu","HA","2015_05_19",5,7
"CC003xCC062","79","13067x5306_79","45","Influenza","2_15ii","IgM","Flu","HA","2015_05_19",1,4
"CC003xCC062","79","13067x5306_79","45","Influenza","2_15ii","TotalG","Flu","HA","2015_05_19",8,8
"CC003xCC062","80","13067x5306_80","45","Influenza","2_15ii","IgG1","Flu","HA","2015_05_19",0,5
"CC003xCC062","80","13067x5306_80","45","Influenza","2_15ii","IgG2ac","Flu","HA","2015_05_19",7,8
"CC003xCC062","80","13067x5306_80","45","Influenza","2_15ii","IgG2b","Flu","HA","2015_05_19",7,8
"CC003xCC062","80","13067x5306_80","45","Influenza","2_15ii","IgG3","Flu","HA","2015_05_19",4,6
"CC003xCC062","80","13067x5306_80","45","Influenza","2_15ii","IgM","Flu","HA","2015_05_19",1,4
"CC003xCC062","80","13067x5306_80","45","Influenza","2_15ii","TotalG","Flu","HA","2015_05_19",8,8
"CC003xCC062","87","13067x5306_87","45","Influenza","2_15ii","IgG1","Flu","HA","2015_05_19",0,5
"CC003xCC062","87","13067x5306_87","45","Influenza","2_15ii","IgG2ac","Flu","HA","2015_05_19",7,8
"CC003xCC062","87","13067x5306_87","45","Influenza","2_15ii","IgG2b","Flu","HA","2015_05_19",7,8
"CC003xCC062","87","13067x5306_87","45","Influenza","2_15ii","IgG3","Flu","HA","2015_05_19",4,6
"CC003xCC062","87","13067x5306_87","45","Influenza","2_15ii","IgM","Flu","HA","2015_05_19",0,2
"CC003xCC062","87","13067x5306_87","45","Influenza","2_15ii","TotalG","Flu","HA","2015_05_19",8,8
"CC003xCC062","88","13067x5306_88","45","Influenza","2_15ii","IgG1","Flu","HA","2015_05_19",3,5
"CC003xCC062","88","13067x5306_88","45","Influenza","2_15ii","IgG2ac","Flu","HA","2015_05_19",6,8
"CC003xCC062","88","13067x5306_88","45","Influenza","2_15ii","IgG2b","Flu","HA","2015_05_19",7,8
"CC003xCC062","88","13067x5306_88","45","Influenza","2_15ii","IgG3","Flu","HA","2015_05_19",5,7
"CC003xCC062","88","13067x5306_88","45","Influenza","2_15ii","IgM","Flu","HA","2015_05_19",0,2
"CC003xCC062","88","13067x5306_88","45","Influenza","2_15ii","TotalG","Flu","HA","2015_05_19",8,8
"CC003xCC062","91","13067x5306_91","45","Influenza","2_15ii","IgG1","Flu","HA","2015_05_19",2,5
"CC003xCC062","91","13067x5306_91","45","Influenza","2_15ii","IgG2ac","Flu","HA","2015_05_19",8,8
"CC003xCC062","91","13067x5306_91","45","Influenza","2_15ii","IgG2b","Flu","HA","2015_05_19",7,8
"CC003xCC062","91","13067x5306_91","45","Influenza","2_15ii","IgG3","Flu","HA","2015_05_19",5,8
"CC003xCC062","91","13067x5306_91","45","Influenza","2_15ii","IgM","Flu","HA","2015_05_19",0,2
"CC003xCC062","91","13067x5306_91","45","Influenza","2_15ii","TotalG","Flu","HA","2015_05_19",8,8
"CC004xCC011","154","16188x3252_154","45","Influenza","4_13iv","IgG1","Flu","HA","2014_01_13",4,6
"CC004xCC011","154","16188x3252_154","45","Influenza","4_13iv","IgG2ac","Flu","HA","2014_01_13",4,7
"CC004xCC011","154","16188x3252_154","45","Influenza","4_13iv","IgG2b","Flu","HA","2014_01_13",3,6
"CC004xCC011","154","16188x3252_154","45","Influenza","4_13iv","IgG3","Flu","HA","2014_01_13",2,5
"CC004xCC011","154","16188x3252_154","45","Influenza","4_13iv","IgM","Flu","HA","2014_01_13",0,0
"CC004xCC011","155","16188x3252_155","45","Influenza","4_13iv","IgG1","Flu","HA","2013_12_19",2,5
"CC004xCC011","155","16188x3252_155","45","Influenza","4_13iv","IgG2ac","Flu","HA","2013_12_19",5,8
"CC004xCC011","155","16188x3252_155","45","Influenza","4_13iv","IgG2b","Flu","HA","2013_12_19",3,5
"CC004xCC011","155","16188x3252_155","45","Influenza","4_13iv","IgG3","Flu","HA","2013_12_19",0,3
"CC004xCC011","155","16188x3252_155","45","Influenza","4_13iv","IgM","Flu","HA","2013_12_19",0,0
"CC004xCC011","160","16188x3252_160","45","Influenza","4_13iv","IgG1","Flu","HA","2014_01_13",2,5
"CC004xCC011","160","16188x3252_160","45","Influenza","4_13iv","IgG2ac","Flu","HA","2014_01_13",5,8
"CC004xCC011","160","16188x3252_160","45","Influenza","4_13iv","IgG2b","Flu","HA","2014_01_13",4,6
"CC004xCC011","160","16188x3252_160","45","Influenza","4_13iv","IgG3","Flu","HA","2014_01_13",3,5
"CC004xCC011","160","16188x3252_160","45","Influenza","4_13iv","IgM","Flu","HA","2014_01_13",0,0
"CC004xCC011","185","16188x3252_185","7","Influenza","5_13v","IgG1","Flu","HA","2013_12_05",0,0
"CC004xCC011","185","16188x3252_185","7","Influenza","5_13v","IgG2ac","Flu","HA","2013_12_05",0,0
"CC004xCC011","185","16188x3252_185","7","Influenza","5_13v","IgG2b","Flu","HA","2013_12_05",0,1
"CC004xCC011","185","16188x3252_185","7","Influenza","5_13v","IgG3","Flu","HA","2013_12_05",0,0
"CC004xCC011","185","16188x3252_185","7","Influenza","5_13v","IgM","Flu","HA","2013_12_05",0,2
"CC004xCC011","186","16188x3252_186","7","Influenza","5_13v","IgG1","Flu","HA","2013_12_05",0,0
"CC004xCC011","186","16188x3252_186","7","Influenza","5_13v","IgG2ac","Flu","HA","2013_12_05",1,3
"CC004xCC011","186","16188x3252_186","7","Influenza","5_13v","IgG2b","Flu","HA","2013_12_05",0,3
"CC004xCC011","186","16188x3252_186","7","Influenza","5_13v","IgG3","Flu","HA","2013_12_05",0,1
"CC004xCC011","186","16188x3252_186","7","Influenza","5_13v","IgM","Flu","HA","2013_12_05",0,1
"CC004xCC011","187","16188x3252_187","7","Influenza","5_13v","IgG1","Flu","HA","2013_12_03",0,0
"CC004xCC011","187","16188x3252_187","7","Influenza","5_13v","IgG2ac","Flu","HA","2013_12_03",0,0
"CC004xCC011","187","16188x3252_187","7","Influenza","5_13v","IgG2b","Flu","HA","2013_12_03",0,0
"CC004xCC011","187","16188x3252_187","7","Influenza","5_13v","IgG3","Flu","HA","2013_12_03",0,0
"CC004xCC011","187","16188x3252_187","7","Influenza","5_13v","IgM","Flu","HA","2013_12_03",0,2
"CC004xCC011","187","16188x3252_187","7","Influenza","5_13v","TotalG","Flu","HA","2013_12_03",0,1
"CC004xCC011","198","16188x3252_198","10","Influenza","6_13vi","IgG1","Flu","HA","2013_12_05",0,0
"CC004xCC011","198","16188x3252_198","10","Influenza","6_13vi","IgG2ac","Flu","HA","2013_12_05",2,4
"CC004xCC011","198","16188x3252_198","10","Influenza","6_13vi","IgG2b","Flu","HA","2013_12_05",1,4
"CC004xCC011","198","16188x3252_198","10","Influenza","6_13vi","IgG3","Flu","HA","2013_12_05",0,2
"CC004xCC011","198","16188x3252_198","10","Influenza","6_13vi","IgM","Flu","HA","2013_12_05",1,4
"CC004xCC011","217","16188x3252_217","10","Influenza","6_13vi","IgG1","Flu","HA","2013_12_05",0,0
"CC004xCC011","217","16188x3252_217","10","Influenza","6_13vi","IgG2ac","Flu","HA","2013_12_05",2,4
"CC004xCC011","217","16188x3252_217","10","Influenza","6_13vi","IgG2b","Flu","HA","2013_12_05",0,2
"CC004xCC011","217","16188x3252_217","10","Influenza","6_13vi","IgG3","Flu","HA","2013_12_05",0,2
"CC004xCC011","217","16188x3252_217","10","Influenza","6_13vi","IgM","Flu","HA","2013_12_05",0,4
"CC004xCC011","218","16188x3252_218","10","Influenza","6_13vi","IgG1","Flu","HA","2013_12_03",0,0
"CC004xCC011","218","16188x3252_218","10","Influenza","6_13vi","IgG2b","Flu","HA","2013_12_03",0,2
"CC004xCC011","218","16188x3252_218","10","Influenza","6_13vi","IgG3","Flu","HA","2013_12_03",0,0
"CC004xCC011","218","16188x3252_218","10","Influenza","6_13vi","IgM","Flu","HA","2013_12_03",0,3
"CC004xCC011","236","16188x3252_236","15","Influenza","7_13vii","IgG1","Flu","HA","2013_12_03",1,4
"CC004xCC011","236","16188x3252_236","15","Influenza","7_13vii","IgG2b","Flu","HA","2013_12_03",2,5
"CC004xCC011","236","16188x3252_236","15","Influenza","7_13vii","IgG3","Flu","HA","2013_12_03",2,5
"CC004xCC011","236","16188x3252_236","15","Influenza","7_13vii","IgM","Flu","HA","2013_12_03",0,2
"CC004xCC011","237","16188x3252_237","15","Influenza","7_13vii","IgG1","Flu","HA","2013_12_03",0,2
"CC004xCC011","237","16188x3252_237","15","Influenza","7_13vii","IgG2ac","Flu","HA","2013_12_03",3,6
"CC004xCC011","237","16188x3252_237","15","Influenza","7_13vii","IgG2b","Flu","HA","2013_12_03",3,5
"CC004xCC011","237","16188x3252_237","15","Influenza","7_13vii","IgG3","Flu","HA","2013_12_03",2,4
"CC004xCC011","237","16188x3252_237","15","Influenza","7_13vii","IgM","Flu","HA","2013_12_03",1,3
"CC004xCC011","237","16188x3252_237","15","Influenza","7_13vii","TotalG","Flu","HA","2013_12_03",4,7
"CC004xCC011","238","16188x3252_238","15","Influenza","7_13vii","IgG1","Flu","HA","2013_12_03",0,3
"CC004xCC011","238","16188x3252_238","15","Influenza","7_13vii","IgG2b","Flu","HA","2013_12_03",1,4
"CC004xCC011","238","16188x3252_238","15","Influenza","7_13vii","IgG3","Flu","HA","2013_12_03",1,3
"CC004xCC011","238","16188x3252_238","15","Influenza","7_13vii","IgM","Flu","HA","2013_12_03",0,3
"CC004xCC012","107","16188x8005_107","45","Influenza","12_13xii","IgG1","Flu","HA","2014_05_26",4,7
"CC004xCC012","107","16188x8005_107","45","Influenza","12_13xii","IgG2ac","Flu","HA","2014_05_26",7,8
"CC004xCC012","107","16188x8005_107","45","Influenza","12_13xii","IgG2b","Flu","HA","2014_05_26",6,8
"CC004xCC012","107","16188x8005_107","45","Influenza","12_13xii","IgG3","Flu","HA","2014_05_26",3,6
"CC004xCC012","107","16188x8005_107","45","Influenza","12_13xii","IgM","Flu","HA","2014_05_26",0,1
"CC004xCC012","107","16188x8005_107","45","Influenza","12_13xii","TotalG","Flu","HA","2014_05_26",5,8
"CC004xCC012","108","16188x8005_108","45","Influenza","12_13xii","IgG1","Flu","HA","2014_05_26",1,6
"CC004xCC012","108","16188x8005_108","45","Influenza","12_13xii","IgG2ac","Flu","HA","2014_05_26",7,8
"CC004xCC012","108","16188x8005_108","45","Influenza","12_13xii","IgG2b","Flu","HA","2014_05_26",6,8
"CC004xCC012","108","16188x8005_108","45","Influenza","12_13xii","IgG3","Flu","HA","2014_05_26",0,6
"CC004xCC012","108","16188x8005_108","45","Influenza","12_13xii","IgM","Flu","HA","2014_05_26",0,0
"CC004xCC012","108","16188x8005_108","45","Influenza","12_13xii","TotalG","Flu","HA","2014_05_26",8,8
"CC004xCC012","112","16188x8005_112","7","Influenza","12_13xii","IgG1","Flu","HA","2014_01_13",0,0
"CC004xCC012","112","16188x8005_112","7","Influenza","12_13xii","IgG2ac","Flu","HA","2014_01_13",0,0
"CC004xCC012","112","16188x8005_112","7","Influenza","12_13xii","IgG2b","Flu","HA","2014_01_13",0,0
"CC004xCC012","112","16188x8005_112","7","Influenza","12_13xii","IgG3","Flu","HA","2014_01_13",0,2
"CC004xCC012","112","16188x8005_112","7","Influenza","12_13xii","IgM","Flu","HA","2014_01_13",0,0
"CC004xCC012","113","16188x8005_113","7","Influenza","12_13xii","IgG1","Flu","HA","2014_01_13",1,2
"CC004xCC012","113","16188x8005_113","7","Influenza","12_13xii","IgG2ac","Flu","HA","2014_01_13",0,1
"CC004xCC012","113","16188x8005_113","7","Influenza","12_13xii","IgG2b","Flu","HA","2014_01_13",1,2
"CC004xCC012","113","16188x8005_113","7","Influenza","12_13xii","IgG3","Flu","HA","2014_01_13",0,1
"CC004xCC012","113","16188x8005_113","7","Influenza","12_13xii","IgM","Flu","HA","2014_01_13",0,1
"CC004xCC012","113","16188x8005_113","7","Influenza","12_13xii","TotalG","Flu","HA","2014_01_17",1,3
"CC004xCC012","74","16188x8005_74","10","Influenza","11_13xi","IgG1","Flu","HA","2014_01_13",0,1
"CC004xCC012","74","16188x8005_74","10","Influenza","11_13xi","IgG1","Flu","HA.1","2013_12_12",3,5
"CC004xCC012","74","16188x8005_74","10","Influenza","11_13xi","IgG2ac","Flu","HA","2014_01_13",2,5
"CC004xCC012","74","16188x8005_74","10","Influenza","11_13xi","IgG2b","Flu","HA","2014_01_13",1,3
"CC004xCC012","74","16188x8005_74","10","Influenza","11_13xi","IgG3","Flu","HA","2014_01_13",0,2
"CC004xCC012","74","16188x8005_74","10","Influenza","11_13xi","IgM","Flu","HA","2014_01_13",0,3
"CC004xCC012","77","16188x8005_77","45","Influenza","12_13xii","IgG1","Flu","HA","2014_05_26",5,8
"CC004xCC012","77","16188x8005_77","45","Influenza","12_13xii","IgG2ac","Flu","HA","2014_05_26",7,8
"CC004xCC012","77","16188x8005_77","45","Influenza","12_13xii","IgG2b","Flu","HA","2014_05_26",6,8
"CC004xCC012","77","16188x8005_77","45","Influenza","12_13xii","IgG3","Flu","HA","2014_05_26",4,7
"CC004xCC012","77","16188x8005_77","45","Influenza","12_13xii","IgM","Flu","HA","2014_05_26",0,1
"CC004xCC012","77","16188x8005_77","45","Influenza","12_13xii","TotalG","Flu","HA","2014_05_26",6,8
"CC004xCC012","81","16188x8005_81","15","Influenza","1_14i","IgG1","Flu","HA","2014_05_26",2,6
"CC004xCC012","81","16188x8005_81","15","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_26",6,8
"CC004xCC012","81","16188x8005_81","15","Influenza","1_14i","IgG2b","Flu","HA","2014_05_26",5,8
"CC004xCC012","81","16188x8005_81","15","Influenza","1_14i","IgG3","Flu","HA","2014_05_26",5,8
"CC004xCC012","81","16188x8005_81","15","Influenza","1_14i","IgM","Flu","HA","2014_05_26",1,5
"CC004xCC012","81","16188x8005_81","15","Influenza","1_14i","TotalG","Flu","HA","2014_05_26",7,8
"CC004xCC012","82","16188x8005_82","15","Influenza","1_14i","IgG1","Flu","HA","2014_05_26",0,4
"CC004xCC012","82","16188x8005_82","15","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_26",5,8
"CC004xCC012","82","16188x8005_82","15","Influenza","1_14i","IgG2b","Flu","HA","2014_05_26",4,7
"CC004xCC012","82","16188x8005_82","15","Influenza","1_14i","IgG3","Flu","HA","2014_05_26",3,5
"CC004xCC012","82","16188x8005_82","15","Influenza","1_14i","IgM","Flu","HA","2014_05_26",0,4
"CC004xCC012","82","16188x8005_82","15","Influenza","1_14i","TotalG","Flu","HA","2014_05_26",6,8
"CC004xCC012","83","16188x8005_83","15","Influenza","1_14i","IgG1","Flu","HA","2014_05_26",0,3
"CC004xCC012","83","16188x8005_83","15","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_26",5,8
"CC004xCC012","83","16188x8005_83","15","Influenza","1_14i","IgG2b","Flu","HA","2014_05_26",4,7
"CC004xCC012","83","16188x8005_83","15","Influenza","1_14i","IgG3","Flu","HA","2014_05_26",4,6
"CC004xCC012","83","16188x8005_83","15","Influenza","1_14i","IgM","Flu","HA","2014_05_26",0,4
"CC004xCC012","83","16188x8005_83","15","Influenza","1_14i","TotalG","Flu","HA","2014_05_26",6,8
"CC004xCC012","84","16188x8005_84","7","Influenza","12_13xii","IgG1","Flu","HA","2014_01_13",0,0
"CC004xCC012","84","16188x8005_84","7","Influenza","12_13xii","IgG2ac","Flu","HA","2014_01_13",0,0
"CC004xCC012","84","16188x8005_84","7","Influenza","12_13xii","IgG2b","Flu","HA","2014_01_13",0,0
"CC004xCC012","84","16188x8005_84","7","Influenza","12_13xii","IgG3","Flu","HA","2014_01_13",0,0
"CC004xCC012","84","16188x8005_84","7","Influenza","12_13xii","IgM","Flu","HA","2014_01_13",0,0
"CC004xCC012","84","16188x8005_84","7","Influenza","12_13xii","TotalG","Flu","HA","2014_01_17",0,0
"CC004xCC012","85","16188x8005_85","7","Influenza","12_13xii","IgG1","Flu","HA","2014_01_13",0,0
"CC004xCC012","85","16188x8005_85","7","Influenza","12_13xii","IgG2ac","Flu","HA","2014_01_13",0,2
"CC004xCC012","85","16188x8005_85","7","Influenza","12_13xii","IgG2b","Flu","HA","2014_01_13",0,0
"CC004xCC012","85","16188x8005_85","7","Influenza","12_13xii","IgG3","Flu","HA","2014_01_13",0,0
"CC004xCC012","85","16188x8005_85","7","Influenza","12_13xii","IgM","Flu","HA","2014_01_13",0,0
"CC005xCC001","11","16211x13140_11","7","Influenza","4_13iv","IgG1","Flu","HA","2013_12_03",0,0
"CC005xCC001","11","16211x13140_11","7","Influenza","4_13iv","IgG3","Flu","HA","2013_12_03",0,1
"CC005xCC001","11","16211x13140_11","7","Influenza","4_13iv","IgM","Flu","HA","2013_12_03",0,2
"CC005xCC001","120","16211x13140_120","45","Influenza","11_13xi","IgG1","Flu","HA","2014_05_26",4,6
"CC005xCC001","120","16211x13140_120","45","Influenza","11_13xi","IgG2ac","Flu","HA","2014_05_26",5,7
"CC005xCC001","120","16211x13140_120","45","Influenza","11_13xi","IgG2b","Flu","HA","2014_05_26",5,8
"CC005xCC001","120","16211x13140_120","45","Influenza","11_13xi","IgG3","Flu","HA","2014_05_26",4,7
"CC005xCC001","120","16211x13140_120","45","Influenza","11_13xi","IgM","Flu","HA","2014_05_26",0,0
